"Project Code","Station ID","Sample ID","First Trigger Date","Collection_Date","Sample Type New","Collection Method","Depth","Depth Unit","Matrix","Test Number","Test Name","Storet Code","Method","Measure Date","Value","Sigfig Value","Uncertainty","MDL","PQL","RDL","Units","Remark Code","Flag","Receive Date","LIMS Number","Collection Agency","Source","Owner","Validation Level","Validator","Sampling Purpose","Data Investigation","T Depth","Upper Depth","Lower Depth","DCS(METERS)","Filtration Date","Sample Type","QC Type","Discharge","Up/Down Stream","Weather Code","Program Type","NDEC","Sample Comments","Result Comments"
"Y","L004","3578","","07-NOV-1978 14:10","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".054","0.054","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","5","MON","3","",""
"Y","L004","3578","","07-NOV-1978 14:10","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".143","0.143","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","5","MON","3","",""
"Y","L004","3578","","07-NOV-1978 14:10","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".078","0.078","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","5","MON","3","",""
"Y","L004","3662","","10-JAN-1979 13:44","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".15","0.150","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","3662","","10-JAN-1979 13:44","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".284","0.284","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","3662","","10-JAN-1979 13:44","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".052","0.052","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","3704","","31-JAN-1979 11:14","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".048","0.048","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L004","3704","","31-JAN-1979 11:14","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".174","0.174","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L004","3704","","31-JAN-1979 11:14","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".389","0.389","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L004","3750","","07-MAR-1979 11:14","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".03","0.030","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3750","","07-MAR-1979 11:14","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".261","0.261","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3750","","07-MAR-1979 11:14","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".167","0.167","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3802","","10-APR-1979 15:02","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".127","0.127","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3802","","10-APR-1979 15:02","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".328","0.328","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3802","","10-APR-1979 15:02","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".041","0.041","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3842","","09-MAY-1979 13:59","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".225","0.225","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","3842","","09-MAY-1979 13:59","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".113","0.113","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","3842","","09-MAY-1979 13:59","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".04","0.040","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","3872","","06-JUN-1979 10:48","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3872","","06-JUN-1979 10:48","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3872","","06-JUN-1979 10:48","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".057","0.057","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3915","","04-JUL-1979 10:12","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3915","","04-JUL-1979 10:12","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".014","0.014","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3915","","04-JUL-1979 10:12","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".056","0.056","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","3976","","08-AUG-1979 13:15","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".043","0.043","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","3976","","08-AUG-1979 13:15","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".018","0.018","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","3976","","08-AUG-1979 13:15","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4003","","11-SEP-1979 18:05","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".065","0.065","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L004","4003","","11-SEP-1979 18:05","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".023","0.023","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L004","4031","","10-OCT-1979 12:20","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".433","0.433","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4031","","10-OCT-1979 12:20","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".034","0.034","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4031","","10-OCT-1979 12:20","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".058","0.058","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4043","","09-NOV-1979 15:10","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".069","0.069","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4043","","09-NOV-1979 15:10","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".06","0.060","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4043","","09-NOV-1979 15:10","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".54","0.540","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4064","","11-DEC-1979 13:20","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".065","0.065","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4064","","11-DEC-1979 13:20","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".11","0.110","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4064","","11-DEC-1979 13:20","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".493","0.493","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4074","","09-JAN-1980 11:00","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".074","0.074","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L004","4074","","09-JAN-1980 11:00","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".11","0.110","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L004","4074","","09-JAN-1980 11:00","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".35","0.350","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L004","4082","","08-FEB-1980 10:15","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".376","0.376","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4082","","08-FEB-1980 10:15","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".061","0.061","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4082","","08-FEB-1980 10:15","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".214","0.214","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4092","","05-MAR-1980 11:10","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".069","0.069","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4092","","05-MAR-1980 11:10","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".396","0.396","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4092","","05-MAR-1980 11:10","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".138","0.138","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4102","","09-APR-1980 11:45","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".064","0.064","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4102","","09-APR-1980 11:45","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".439","0.439","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4102","","09-APR-1980 11:45","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".155","0.155","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4112","","15-MAY-1980 13:55","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".07","0.070","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4112","","15-MAY-1980 13:55","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".295","0.295","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4112","","15-MAY-1980 13:55","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".161","0.161","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4122","","16-JUN-1980 11:15","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".294","0.294","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4122","","16-JUN-1980 11:15","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".049","0.049","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4122","","16-JUN-1980 11:15","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".089","0.089","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4138","","21-JUL-1980 10:05","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".046","0.046","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4138","","21-JUL-1980 10:05","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".108","0.108","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4138","","21-JUL-1980 10:05","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".193","0.193","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4154","","20-AUG-1980 10:15","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".075","0.075","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4154","","20-AUG-1980 10:15","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".043","0.043","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4154","","20-AUG-1980 10:15","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".086","0.086","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4168","","16-SEP-1980 10:33","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".036","0.036","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4168","","16-SEP-1980 10:33","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".027","0.027","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4168","","16-SEP-1980 10:33","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".072","0.072","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4186","","16-OCT-1980 11:35","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".039","0.039","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4186","","16-OCT-1980 11:35","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".054","0.054","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4186","","16-OCT-1980 11:35","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".088","0.088","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4194","","06-NOV-1980 09:52","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".049","0.049","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4194","","06-NOV-1980 09:52","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".085","0.085","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4194","","06-NOV-1980 09:52","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".182","0.182","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4204","","11-DEC-1980 12:45","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".218","0.218","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L004","4204","","11-DEC-1980 12:45","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".099","0.099","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L004","4204","","11-DEC-1980 12:45","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".046","0.046","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","4","MON","3","",""
"Y","L004","4215","","15-JAN-1981 09:41","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".26","0.260","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4215","","15-JAN-1981 09:41","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".041","0.041","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4215","","15-JAN-1981 09:41","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".1","0.100","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4225","","19-FEB-1981 10:37","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".415","0.415","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4225","","19-FEB-1981 10:37","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".043","0.043","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4225","","19-FEB-1981 10:37","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".158","0.158","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4235","","26-MAR-1981 13:50","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".448","0.448","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L004","4235","","26-MAR-1981 13:50","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".051","0.051","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L004","4235","","26-MAR-1981 13:50","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".109","0.109","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
"Y","L004","4247","","22-APR-1981 11:03","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".107","0.107","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4247","","22-APR-1981 11:03","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".058","0.058","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4247","","22-APR-1981 11:03","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".334","0.334","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4271","","28-MAY-1981 10:51","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".123","0.123","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4271","","28-MAY-1981 10:51","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".041","0.041","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4271","","28-MAY-1981 10:51","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".197","0.197","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4289","","24-JUN-1981 14:30","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".04","0.040","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4289","","24-JUN-1981 14:30","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4289","","24-JUN-1981 14:30","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".01","0.010","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4307","","15-JUL-1981 14:43","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4307","","15-JUL-1981 14:43","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".008","0.008","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4307","","15-JUL-1981 14:43","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".071","0.071","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4320","","30-JUL-1981 10:28","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4320","","30-JUL-1981 10:28","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".072","0.072","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4320","","30-JUL-1981 10:28","SAMP","G","0.00","","SW","78","NITRATE-N","","","","-.004","-0.004","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4330","","12-AUG-1981 13:34","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".028","0.028","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4330","","12-AUG-1981 13:34","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","","-.002","-0.002","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4330","","12-AUG-1981 13:34","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".016","0.016","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4345","","24-AUG-1981 12:24","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".02","0.020","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4345","","24-AUG-1981 12:24","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".631","0.631","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4345","","24-AUG-1981 12:24","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".029","0.029","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4353","","10-SEP-1981 09:01","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".093","0.093","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4353","","10-SEP-1981 09:01","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".034","0.034","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4353","","10-SEP-1981 09:01","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".012","0.012","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4367","","22-SEP-1981 08:54","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".044","0.044","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4367","","22-SEP-1981 08:54","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".084","0.084","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4367","","22-SEP-1981 08:54","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".077","0.077","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","2","MON","3","",""
"Y","L004","4377","","08-OCT-1981 12:30","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".06","0.060","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4377","","08-OCT-1981 12:30","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".098","0.098","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4377","","08-OCT-1981 12:30","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".027","0.027","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4387","","24-NOV-1981 13:33","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".035","0.035","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4387","","24-NOV-1981 13:33","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".108","0.108","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4387","","24-NOV-1981 13:33","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".133","0.133","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4397","","07-JAN-1982 13:30","SAMP","G","0.00","","SW","23","PHOSPHATE, ORTHO AS P","","","",".012","0.012","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4397","","07-JAN-1982 13:30","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".095","0.095","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4397","","07-JAN-1982 13:30","SAMP","G","0.00","","SW","78","NITRATE-N","","","",".043","0.043","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","1","MON","3","",""
"Y","L004","4413","","11-FEB-1982 15:02","SAMP","G","0.00","","SW","25","PHOSPHATE, TOTAL AS P","","","",".136","0.136","","","","","mg/L","","","","","","WMD","WMD","","","","","","","","","","0","","0","0","3","MON","3","",""
